Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	560	231.390	710.857	
	561	231.385	710.824	
	562	231.450	710.677	
	563	231.447	710.679	
	564	231.482	710.808	
	565	231.452	710.688	
	566	231.453	710.688	
	567	231.461	710.700	
	568	231.426	710.674	
	569	231.422	710.678	
	570	231.290	710.819	
	571	231.413	710.647	
	572	231.412	710.644	
	573	231.403	710.682	
	574	231.404	710.682	
	575	231.431	710.611	
	576	231.385	710.663	
	577	231.393	710.651	
	578	231.406	710.629	
	579	231.409	710.630	
	580	231.404	710.647	
	581	231.411	710.680	
	582	231.400	710.642	
	583	231.397	710.666	
	584	231.411	710.668	
	585	231.404	710.665	
	586	231.404	710.665	
	587	231.404	710.665	
	588	231.405	710.647	
	589	231.487	710.685	
	590	231.420	710.641	
	591	231.400	710.619	
	592	231.403	710.618	
	593	231.471	710.680	
	594	231.385	710.636	
	595	231.394	710.634	
	596	231.363	710.653	
	597	231.363	710.666	
	598	231.358	710.681	
	599	231.359	710.660	
	600	231.370	710.656	
	601	231.365	710.654	
	602	231.430	710.703	
	603	231.379	710.664	
	604	231.377	710.629	
	605	231.384	710.665	
	606	231.383	710.674	
	607	231.377	710.666	
	608	231.381	710.670	
	609	231.378	710.702	
	610	231.377	710.673	
	611	231.377	710.701	
	612	231.383	710.704	
	613	231.392	710.703	
	614	231.383	710.697	
	615	231.383	710.697	
	616	231.383	710.697	
	617	231.381	710.694	
	618	231.381	710.693	
	619	231.381	710.693	
	620	231.381	710.693	
	621	231.381	710.694	
	622	231.372	710.711	
	623	231.371	710.711	
	624	231.372	710.711	
	625	231.368	710.721	
	626	231.346	710.711	
	627	231.348	710.684	
	628	231.321	710.686	
	629	231.321	710.686	
	630	231.328	710.701	
	631	231.329	710.709	
	632	231.331	710.711	
	633	231.346	710.723	
	634	231.332	710.736	
	635	231.358	710.697	
	636	231.358	710.697	
	637	231.336	710.748	
	638	231.373	710.674	
	639	231.365	710.671	
	640	231.331	710.712	
	641	231.373	710.673	
	642	231.376	710.667	
	643	231.357	710.670	
	644	231.357	710.669	
	645	231.357	710.669	
	646	231.353	710.669	
	647	231.353	710.669	
	648	231.353	710.669	
	649	231.354	710.669	
	650	231.353	710.669	
	651	231.348	710.668	
	652	231.348	710.668	
	653	231.388	710.691	
	654	231.345	710.665	
	655	231.323	710.689	
	656	231.381	710.714	
	657	231.326	710.687	
	658	231.331	710.693	
	659	231.328	710.718	
	660	231.343	710.810	
	661	231.356	710.654	
	662	231.362	710.653	
	663	231.337	710.696	
	664	231.353	710.707	
	665	231.325	710.691	
	666	231.334	710.715	
	667	231.304	710.732	
	668	231.336	710.726	
	669	231.318	710.744	
	670	231.323	710.708	
	671	231.307	710.723	
	672	231.283	710.719	
	673	231.283	710.719	
	674	231.282	710.719	
	675	231.256	710.702	
	676	231.240	710.710	
	677	231.240	710.710	
	678	231.240	710.709	
	679	231.228	710.711	
	680	231.207	710.708	
	681	231.207	710.708	
	682	231.207	710.708	
	683	231.197	710.707	
	684	231.187	710.738	
	685	231.198	710.758	
	686	231.200	710.755	
	687	231.208	710.765	
	688	231.195	710.801	
	689	231.184	710.771	
	690	231.184	710.773	
	691	231.177	710.757	
	692	231.181	710.768	
	693	231.179	710.761	
	694	231.195	710.773	
	695	231.198	710.756	
	696	231.179	710.778	
	697	231.191	710.771	
	698	231.239	710.763	
	699	231.241	710.756	
	700	231.256	710.724	
	701	231.240	710.745	
	702	231.242	710.744	
	703	231.244	710.720	
	704	231.232	710.760	
	705	231.342	710.806	
	706	231.271	710.752	
	707	231.271	710.750	
	708	231.315	710.725	
	709	231.309	710.726	
	710	231.311	710.725	
	711	231.331	710.702	
	712	231.332	710.713	
	713	231.361	710.700	
	714	231.358	710.695	
	715	231.413	710.652	
	716	231.415	710.653	
	717	231.362	710.695	
	718	231.400	710.696	
	719	231.414	710.667	
	720	231.427	710.715	
	721	231.414	710.735	
	722	231.428	710.695	
	723	231.462	710.601	
	724	231.494	710.672	
	725	231.453	710.688	
	726	231.469	710.625	
	727	231.459	710.610	
	728	231.456	710.628	
	729	231.454	710.645	
	730	231.450	710.646	
	731	231.449	710.646	
	732	231.447	710.649	
	733	231.449	710.650	
	734	231.448	710.640	
	735	231.433	710.685	
	736	231.433	710.685	
	737	231.434	710.695	
	738	231.438	710.705	
	739	231.438	710.703	
	740	231.437	710.703	
	741	231.450	710.705	
	742	231.447	710.717	
	743	231.447	710.716	
	744	231.447	710.710	
	745	231.456	710.705	
	746	231.449	710.707	
	747	231.483	710.688	
	748	231.450	710.706	
	749	231.452	710.696	
	750	231.495	710.640	
	751	231.490	710.643	
	752	231.469	710.668	
	753	231.464	710.665	
	754	231.478	710.672	
	755	231.471	710.658	
	756	231.468	710.661	
	757	231.475	710.667	
	758	231.470	710.671	
	759	231.467	710.655	
	760	231.470	710.671	
	761	231.470	710.671	
	762	231.471	710.672	
	763	231.421	710.637	
	764	231.466	710.677	
	765	231.477	710.657	
	766	231.477	710.657	
	767	231.477	710.657	
	768	231.477	710.657	
	769	231.477	710.657	
	770	231.477	710.655	
	771	231.525	710.645	
	772	231.528	710.635	
	773	231.558	710.621	
	774	231.552	710.646	
	775	231.552	710.632	
	776	231.564	710.635	
	777	231.566	710.636	
	778	231.597	710.608	
	779	231.605	710.607	
	780	231.603	710.601	
	781	231.604	710.601	
	782	231.601	710.597	
	783	231.614	710.591	
	784	231.610	710.597	
	785	231.612	710.604	
	786	231.584	710.608	
	787	231.599	710.618	
	788	231.601	710.608	
	789	231.604	710.607	
	790	231.604	710.607	
	791	231.608	710.601	
	792	231.582	710.591	
	793	231.590	710.618	
	794	231.602	710.571	
	795	231.556	710.597	
	796	231.558	710.597	
	797	231.558	710.597	
	798	231.558	710.597	
	799	231.558	710.597	
	800	231.551	710.601	
	801	231.552	710.600	
	802	231.552	710.600	
	803	231.554	710.600	
	804	231.548	710.592	
	805	231.563	710.579	
	806	231.562	710.595	
	807	231.571	710.577	
	808	231.566	710.594	
	809	231.563	710.609	
	810	231.545	710.637	
	811	231.545	710.637	
	812	231.572	710.630	
	813	231.568	710.603	
	814	231.576	710.553	
	815	231.560	710.603	
	816	231.596	710.571	
	817	231.594	710.580	
	818	231.594	710.580	
	819	231.594	710.580	
	820	231.590	710.591	
	821	231.579	710.587	
	822	231.574	710.579	
	823	231.574	710.579	
	824	231.568	710.560	
	825	231.620	710.527	
	826	231.635	710.546	
	827	231.635	710.546	
	828	231.640	710.552	
	829	231.655	710.597	
	830	231.609	710.562	
	831	231.515	710.598	
	832	231.570	710.583	
	833	231.550	710.607	
	834	231.544	710.579	
	835	231.544	710.579	
	836	231.533	710.577	
	837	231.546	710.576	
	838	231.554	710.590	
	839	231.540	710.586	
	840	231.485	710.622	
	841	231.486	710.639	
	842	231.536	710.646	
	843	231.506	710.609	
	844	231.503	710.613	
	845	231.504	710.614	
	846	231.519	710.613	
	847	231.548	710.589	
	848	231.511	710.614	
	849	231.540	710.607	
	850	231.513	710.601	
	851	231.520	710.600	
	852	231.526	710.611	
	853	231.540	710.602	
	854	231.555	710.574	
	855	231.558	710.605	
	856	231.558	710.605	
	857	231.558	710.605	
	858	231.556	710.610	
	859	231.558	710.609	
	860	231.559	710.609	
	861	231.561	710.608	
	862	231.556	710.622	
	863	231.556	710.622	
	864	231.556	710.622	
	865	231.562	710.609	
	866	231.561	710.626	
	867	231.553	710.622	
	868	231.550	710.625	
	869	231.551	710.620	
	870	231.568	710.547	
	871	231.568	710.547	
	872	231.563	710.541	
	873	231.554	710.546	
	874	231.549	710.543	
	875	231.546	710.545	
	876	231.551	710.543	
	877	231.551	710.543	
	878	231.552	710.543	
	879	231.529	710.576	
	880	231.541	710.565	
	881	231.544	710.574	
	882	231.545	710.574	
	883	231.536	710.590	
	884	231.534	710.591	
	885	231.533	710.589	
	886	231.535	710.589	
	887	231.537	710.593	
	888	231.537	710.593	
	889	231.537	710.593	
	890	231.537	710.591	
	891	231.537	710.590	
	892	231.541	710.594	
	893	231.537	710.590	
	894	231.535	710.594	
	895	231.527	710.600	
	896	231.527	710.600	
	897	231.528	710.602	
	898	231.530	710.592	
	899	231.524	710.605	
	900	231.528	710.609	
	901	231.526	710.607	
	902	231.523	710.599	
	903	231.527	710.608	
	904	231.527	710.608	
	905	231.527	710.608	
	906	231.527	710.608	
	907	231.527	710.608	
	908	231.509	710.617	
	909	231.510	710.615	
	910	231.514	710.615	
	911	231.510	710.624	
	912	231.512	710.572	
	913	231.511	710.608	
	914	231.519	710.614	
	915	231.530	710.579	
	916	231.509	710.593	
	917	231.528	710.579	
	918	231.509	710.592	
	919	231.492	710.603	
	920	231.532	710.578	
	921	231.532	710.579	
	922	231.532	710.580	
	923	231.532	710.578	
	924	231.528	710.578	
	925	231.528	710.578	
	926	231.526	710.579	
	927	231.526	710.582	
	928	231.528	710.583	
	929	231.528	710.585	
	930	231.542	710.567	
	931	231.540	710.564	
	932	231.533	710.583	
	933	231.514	710.593	
	934	231.494	710.595	
	935	231.506	710.596	
	936	231.514	710.588	
	937	231.514	710.588	
	938	231.514	710.613	
	939	231.515	710.608	
	940	231.513	710.614	
	941	231.524	710.609	
	942	231.500	710.600	
	943	231.525	710.562	
	944	231.521	710.607	
	945	231.485	710.600	
	946	231.484	710.598	
	947	231.484	710.598	
	948	231.484	710.597	
	949	231.492	710.595	
	950	231.482	710.603	
	951	231.495	710.596	
	952	231.505	710.590	
	953	231.504	710.591	
	954	231.504	710.591	
	955	231.504	710.591	
	956	231.494	710.593	
	957	231.499	710.603	
	958	231.500	710.600	
	959	231.504	710.602	
	960	231.514	710.590	
	961	231.514	710.590	
	962	231.510	710.590	
	963	231.512	710.590	
	964	231.511	710.586	
	965	231.510	710.590	
	966	231.515	710.591	
	967	231.520	710.585	
	968	231.522	710.583	
	969	231.530	710.579	
	970	231.520	710.578	
	971	231.526	710.572	
	972	231.523	710.575	
	973	231.526	710.580	
	974	231.531	710.567	
	975	231.530	710.563	
	976	231.530	710.563	
	977	231.530	710.563	
	978	231.529	710.565	
	979	231.524	710.565	
	980	231.524	710.565	
	981	231.538	710.565	
	982	231.532	710.565	
	983	231.532	710.565	
	984	231.535	710.566	
	985	231.518	710.576	
	986	231.535	710.560	
	987	231.542	710.552	
	988	231.542	710.553	
	989	231.535	710.559	
	990	231.541	710.536	
	991	231.540	710.537	
	992	231.541	710.541	
	993	231.540	710.536	
	994	231.540	710.537	
	995	231.540	710.539	
	996	231.533	710.536	
	997	231.539	710.540	
	998	231.542	710.542	
	999	231.536	710.550	
	1000	231.537	710.549	
	1001	231.528	710.549	
	1002	231.547	710.556	
	1003	231.543	710.557	
	1004	231.532	710.556	
	1005	231.531	710.562	
	1006	231.531	710.562	
	1007	231.531	710.562	
	1008	231.532	710.562	
	1009	231.532	710.562	
	1010	231.532	710.562	
	1011	231.532	710.562	
	1012	231.532	710.562	
	1013	231.532	710.562	
	1014	231.531	710.562	
	1015	231.531	710.565	
	1016	231.533	710.565	
	1017	231.534	710.565	
	1018	231.534	710.565	
	1019	231.536	710.552	
	1020	231.495	710.594	
	1021	231.516	710.571	
	1022	231.517	710.571	
	1023	231.508	710.581	
	1024	231.502	710.584	
	1025	231.501	710.584	
	1026	231.504	710.582	
	1027	231.514	710.573	
	1028	231.515	710.594	
	1029	231.518	710.585	
	1030	231.516	710.587	
	1031	231.537	710.593	
	1032	231.513	710.566	
	1033	231.513	710.573	
	1034	231.508	710.594	
	1035	231.513	710.573	
	1036	231.512	710.573	
	1037	231.512	710.573	
	1038	231.512	710.573	
	1039	231.513	710.573	
	1040	231.512	710.573	
	1041	231.512	710.573	
	1042	231.512	710.573	
	1043	231.513	710.573	
	1044	231.518	710.580	
	1045	231.518	710.579	
	1046	231.518	710.580	
	1047	231.517	710.580	
	1048	231.523	710.573	
	1049	231.522	710.574	
	1050	231.513	710.554	
	1051	231.513	710.554	
	1052	231.513	710.527	
	1053	231.506	710.554	
	1054	231.514	710.561	
	1055	231.511	710.553	
	1056	231.501	710.579	
	1057	231.508	710.545	
	1058	231.499	710.578	
	1059	231.517	710.574	
	1060	231.508	710.567	
	1061	231.502	710.574	
	1062	231.513	710.574	
	1063	231.517	710.568	
	1064	231.526	710.567	
	1065	231.506	710.616	
	1066	231.504	710.615	
	1067	231.504	710.615	
	1068	231.498	710.621	
	1069	231.498	710.621	
	1070	231.506	710.615	
	1071	231.506	710.615	
	1072	231.505	710.615	
	1073	231.513	710.633	
	1074	231.511	710.635	
	1075	231.511	710.635	
	1076	231.504	710.630	
	1077	231.510	710.622	
	1078	231.510	710.622	
	1079	231.497	710.609	
	1080	231.508	710.623	
	1081	231.508	710.622	
	1082	231.497	710.614	
	1083	231.487	710.588	
	1084	231.484	710.613	
	1085	231.487	710.611	
