Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	1012	549.788	323.286	
	1013	550.567	323.763	
	1014	551.267	324.287	
	1015	552.304	324.276	
	1016	553.094	324.004	
	1017	554.031	323.468	
	1018	555.224	322.973	
	1019	556.101	322.442	
	1020	557.352	322.155	
	1021	558.337	322.359	
	1022	559.110	322.466	
	1023	559.826	322.675	
	1024	559.835	322.910	
	1025	559.592	323.448	
	1026	558.768	324.407	
	1027	557.444	325.113	
	1028	555.961	325.343	
	1029	554.703	325.011	
	1030	553.973	324.525	
	1031	553.492	324.291	
	1032	552.621	324.014	
	1033	551.652	323.893	
	1034	550.658	323.987	
	1035	549.753	323.969	
	1036	549.438	324.021	
	1037	549.442	324.130	
	1038	550.334	324.368	
	1039	551.466	324.412	
	1040	551.898	324.548	
	1041	551.590	324.806	
	1042	550.478	325.427	
	1043	549.233	326.214	
	1044	547.992	326.762	
	1045	546.990	327.017	
	1046	546.488	327.078	
	1047	546.320	327.085	
	1048	545.870	327.274	
	1049	545.119	327.290	
	1050	543.851	327.197	
	1051	542.208	326.446	
	1052	540.484	325.558	
	1053	539.055	324.256	
	1054	538.235	323.289	
	1055	537.781	322.507	
	1056	537.571	322.074	
	1057	537.391	321.742	
	1058	537.255	321.707	
	1059	537.273	321.623	
	1060	536.922	321.513	
	1061	536.843	321.313	
	1062	536.630	321.225	
	1063	536.099	320.959	
	1064	534.875	320.509	
	1065	532.737	320.065	
	1066	530.599	319.862	
	1067	529.139	319.695	
	1068	528.649	319.507	
	1069	528.659	319.267	
	1070	528.979	319.021	
	1071	529.521	318.730	
	1072	530.128	318.704	
	1073	530.589	318.652	
	1074	531.116	318.644	
	1075	531.366	318.706	
	1076	531.793	318.815	
	1077	532.202	318.875	
	1078	533.242	318.861	
	1079	536.306	318.644	
	1080	540.704	318.752	
	1081	545.796	318.066	
	1082	554.086	314.162	
	1083	555.320	314.193	
	1084	557.274	315.441	
