Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	626	1079.932	436.432	
	627	1079.607	436.663	
	628	1079.311	436.762	
	629	1078.865	436.871	
	630	1078.400	436.957	
	631	1077.984	437.087	
	632	1077.428	437.143	
	633	1076.393	437.672	
	634	1075.160	438.162	
	635	1073.809	438.702	
	636	1071.887	439.620	
	637	1070.189	440.835	
	638	1068.500	441.720	
	639	1068.500	441.720	
	640	1063.245	442.291	
	641	1058.258	442.834	
	642	1053.669	443.425	
	643	1049.403	443.928	
	644	1045.614	444.061	
	645	1042.358	443.757	
	646	1039.435	443.592	
	647	1036.591	443.250	
	648	1033.903	442.969	
	649	1032.054	443.321	
	650	1030.331	444.125	
	651	1028.850	445.375	
	652	1027.504	446.886	
	653	1026.443	448.671	
	654	1025.569	449.964	
	655	1024.755	450.537	
	656	1023.944	451.275	
	657	1023.408	452.726	
	658	1023.371	454.358	
	659	1023.583	455.969	
	660	1024.328	457.701	
	661	1024.588	459.044	
	662	1024.550	459.607	
	663	1023.968	459.473	
	664	1022.697	458.580	
	665	1020.941	457.348	
	666	1018.723	456.149	
	667	1016.194	455.595	
	668	1013.273	456.572	
	669	1013.273	456.572	
	670	1012.119	458.167	
	671	1010.191	459.679	
	672	1008.002	460.218	
	673	1005.394	459.341	
	674	1002.094	457.725	
	675	998.479	455.353	
	676	994.875	453.237	
	677	991.384	451.228	
	678	988.629	450.223	
	679	986.115	450.327	
	680	983.338	451.331	
	681	980.598	452.512	
	682	977.829	453.792	
	683	974.479	454.721	
	684	971.786	454.761	
	685	970.312	454.534	
	686	968.930	454.225	
	687	968.161	453.827	
	688	967.725	453.633	
	689	967.335	453.399	
	690	967.890	453.678	
	691	968.218	453.872	
	692	968.973	454.319	
	693	969.784	454.716	
	694	970.641	455.007	
	695	971.731	455.279	
	696	972.978	455.559	
	697	974.063	455.843	
	698	974.791	456.178	
	699	974.539	456.408	
	700	974.240	456.700	
	701	973.873	456.869	
	702	973.650	456.961	
	703	973.449	457.057	
	704	972.946	457.399	
	705	972.262	458.330	
	706	970.795	459.758	
	707	968.004	461.000	
	708	965.488	462.332	
	709	964.965	463.581	
	710	964.331	463.893	
	711	964.841	463.869	
	712	965.510	463.129	
	713	966.669	462.214	
	714	967.921	461.481	
	715	969.426	461.036	
	716	970.566	461.220	
	717	972.044	462.107	
	718	973.648	462.913	
	719	975.643	463.932	
	720	977.977	465.139	
	721	979.824	465.769	
	722	982.398	465.375	
	723	984.115	464.630	
	724	984.970	463.149	
	725	985.771	461.186	
	726	986.171	459.412	
	727	986.016	457.964	
	728	985.991	456.955	
	729	985.783	456.591	
	730	985.445	456.313	
	731	985.091	456.021	
	732	984.392	455.486	
	733	983.762	454.907	
	734	983.014	454.085	
	735	982.259	452.870	
	736	981.384	451.873	
	737	980.450	451.556	
	738	979.778	450.648	
	739	978.620	450.350	
	740	977.926	450.372	
	741	977.124	450.511	
	742	975.794	450.774	
	743	974.453	450.811	
	744	972.623	450.726	
	745	969.969	450.728	
	746	967.282	450.772	
	747	964.650	451.201	
	748	962.051	451.875	
	749	959.784	452.639	
	750	957.852	453.550	
	751	955.867	454.492	
	752	954.147	454.818	
	753	951.989	454.901	
	754	949.827	454.844	
	755	947.689	454.592	
	756	945.747	453.961	
	757	944.639	453.286	
	758	943.936	452.496	
	759	943.704	452.001	
	760	943.655	452.151	
	761	943.878	452.730	


End of Keyframe Data

